,DATE,AWND,PRCP,TAVG,TMAX,TMIN
6289,2016-08-17,4.8,5.1,27.9,31.1,24.4
6290,2016-08-18,2.5,2.5,26.5,30.6,22.8
6291,2016-08-19,3.1,0.0,27.3,32.2,23.3
6292,2016-08-20,3.4,0.0,26.5,30.6,22.2
6293,2016-08-21,4.1,3.3,26.8,30.6,23.3
6294,2016-08-22,6.2,0.0,24.2,27.2,19.4
6295,2016-08-23,2.8,0.0,22.6,28.9,15.0
6296,2016-08-24,3.3,0.0,24.6,32.2,17.2
6297,2016-08-25,4.5,0.3,25.3,31.1,19.4
6298,2016-08-26,5.1,0.0,28.6,35.0,23.9
6299,2016-08-27,3.2,0.0,26.8,31.1,21.7
6300,2016-08-28,3.0,0.0,25.9,30.6,22.2
6301,2016-08-29,4.9,0.0,27.3,33.9,22.2
6302,2016-08-30,3.5,0.0,25.2,29.4,20.0
6303,2016-08-31,3.4,0.0,26.3,33.3,23.3
6304,2016-09-01,3.0,5.3,23.9,27.2,18.9
6305,2016-09-02,4.8,0.0,22.9,27.8,18.3
6306,2016-09-03,4.9,0.0,21.8,25.0,18.3
6307,2016-09-04,4.7,0.0,21.9,27.8,16.7
6308,2016-09-05,6.4,0.0,22.9,30.0,14.4
6309,2016-09-06,8.8,0.0,25.3,27.8,20.6
6310,2016-09-07,5.3,0.0,24.6,30.6,20.6
6311,2016-09-08,2.7,0.0,26.8,33.3,21.7
6312,2016-09-09,3.3,0.0,30.3,33.9,25.6
6313,2016-09-10,3.4,0.3,28.3,33.3,24.4
6314,2016-09-11,6.0,0.0,27.2,30.0,18.9
6315,2016-09-12,3.0,0.0,20.8,25.6,13.9
6316,2016-09-13,3.4,0.0,21.5,28.9,15.6
6317,2016-09-14,4.9,0.0,24.9,34.4,18.9
6318,2016-09-15,4.3,0.0,20.7,23.9,15.6
6319,2016-09-16,2.7,0.0,19.4,22.8,13.9
6320,2016-09-17,3.4,0.0,19.9,25.0,15.0
6321,2016-09-18,4.0,0.0,24.1,30.6,20.0
6322,2016-09-19,2.2,26.2,23.6,24.4,21.1
6323,2016-09-20,2.3,0.0,23.8,28.9,20.6
6324,2016-09-21,3.4,0.0,24.3,30.0,19.4
6325,2016-09-22,2.5,0.0,23.0,28.9,16.1
6326,2016-09-23,2.4,0.3,23.7,32.2,15.6
6327,2016-09-24,5.1,11.2,19.8,22.2,14.4
6328,2016-09-25,2.9,0.0,16.9,21.7,11.1
6329,2016-09-26,4.0,0.0,17.1,22.8,10.6
6330,2016-09-27,2.6,3.0,20.6,24.4,16.7
6331,2016-09-28,5.5,0.0,18.2,22.8,13.3
6332,2016-09-29,6.4,1.0,16.3,18.3,14.4
6333,2016-09-30,7.3,7.9,14.9,15.6,13.3
6334,2016-10-01,5.1,0.0,14.9,17.2,13.3
6335,2016-10-02,2.5,0.0,15.6,18.3,13.9
6336,2016-10-03,2.2,0.0,18.3,23.3,15.6
6337,2016-10-04,4.6,0.0,18.6,21.7,16.1
6338,2016-10-05,3.2,0.0,16.3,20.0,11.1
6339,2016-10-06,2.3,0.0,16.6,23.9,10.6
6340,2016-10-07,2.0,0.0,17.2,23.3,11.7
6341,2016-10-08,2.4,4.3,17.0,20.6,12.8
6342,2016-10-09,7.6,12.2,15.6,18.9,11.1
6343,2016-10-10,5.8,0.0,13.1,18.9,8.3
6344,2016-10-11,2.4,0.0,11.9,17.8,6.1
6345,2016-10-12,2.0,0.0,14.4,19.4,8.3
6346,2016-10-13,3.5,0.3,15.3,20.0,11.1
6347,2016-10-14,3.6,0.0,13.2,17.8,7.8
6348,2016-10-15,3.0,0.0,11.8,17.8,5.6
6349,2016-10-16,3.8,0.0,14.5,22.8,7.2
6350,2016-10-17,2.9,0.0,21.1,28.3,15.6
6351,2016-10-18,4.3,0.0,22.4,29.4,16.7
6352,2016-10-19,4.4,0.0,24.3,30.6,17.8
6353,2016-10-20,4.2,0.0,19.3,21.7,15.6
6354,2016-10-21,2.0,5.6,20.0,21.7,14.4
6355,2016-10-22,7.2,14.0,12.3,14.4,8.3
6356,2016-10-23,6.4,0.0,11.6,18.3,6.7
6357,2016-10-24,5.7,0.0,13.7,18.9,8.3
6358,2016-10-25,5.2,0.0,9.7,12.2,5.6
6359,2016-10-26,4.9,0.0,7.1,11.1,2.8
6360,2016-10-27,3.6,16.5,7.3,13.3,5.6
6361,2016-10-28,6.2,0.0,9.1,10.6,5.6
6362,2016-10-29,4.0,0.0,9.3,18.9,2.8
6363,2016-10-30,4.2,23.4,18.6,25.6,12.2
6364,2016-10-31,4.9,0.0,11.2,13.9,6.1
6365,2016-11-01,3.3,0.0,8.8,15.6,2.8
6366,2016-11-02,3.6,0.0,15.2,22.8,10.6
6367,2016-11-03,5.2,0.0,17.5,23.3,13.9
6368,2016-11-04,5.2,0.0,14.3,16.7,8.3
6369,2016-11-05,3.8,0.0,11.0,18.3,4.4
6370,2016-11-06,5.9,0.0,12.5,15.6,6.1
6371,2016-11-07,3.4,0.0,8.1,13.3,2.2
6372,2016-11-08,1.8,0.0,10.6,20.6,3.3
6373,2016-11-09,3.5,5.1,12.7,14.4,8.9
6374,2016-11-10,4.9,0.0,9.7,14.4,5.0
6375,2016-11-11,7.7,0.0,11.8,17.8,5.6
6376,2016-11-12,4.4,0.0,6.7,11.7,2.8
6377,2016-11-13,4.1,0.0,7.9,17.2,1.1
6378,2016-11-14,2.6,0.0,9.7,17.2,2.8
6379,2016-11-15,4.8,70.9,10.9,12.2,7.8
6380,2016-11-16,4.1,0.0,10.6,17.8,5.0
6381,2016-11-17,4.4,0.0,12.7,17.2,8.9
6382,2016-11-18,1.9,0.0,12.1,19.4,6.7
6383,2016-11-19,4.1,5.1,11.7,16.1,2.2
6384,2016-11-20,9.6,5.8,5.4,6.1,1.1
6385,2016-11-21,9.4,0.0,3.8,5.6,2.8
6386,2016-11-22,8.1,0.0,4.0,6.7,2.8
6387,2016-11-23,4.1,0.0,4.2,8.9,0.6
6388,2016-11-24,3.1,0.0,6.0,10.0,1.7
6389,2016-11-25,2.1,0.3,9.1,12.8,7.2
6390,2016-11-26,4.0,0.0,9.1,11.7,5.0
6391,2016-11-27,3.9,0.0,6.3,11.1,1.7
6392,2016-11-28,2.2,0.0,6.4,12.2,0.0
6393,2016-11-29,3.6,51.3,11.8,15.6,9.4
6394,2016-11-30,3.1,27.2,13.2,14.4,11.1
6395,2016-12-01,6.2,2.8,11.3,12.8,5.0
6396,2016-12-02,6.6,0.0,7.0,11.7,3.3
6397,2016-12-03,7.6,0.0,7.1,10.0,5.0
6398,2016-12-04,4.3,0.0,6.2,8.9,3.9
6399,2016-12-05,3.7,4.1,6.3,10.0,2.8
6400,2016-12-06,3.4,11.2,5.4,7.8,1.1
6401,2016-12-07,3.1,1.3,5.3,8.9,2.8
6402,2016-12-08,4.8,0.0,4.7,6.7,0.6
6403,2016-12-09,7.0,0.0,1.7,5.0,-1.6
6404,2016-12-10,4.2,0.0,-0.5,2.8,-4.9
6405,2016-12-11,2.3,0.3,-1.3,1.1,-3.8
6406,2016-12-12,3.9,12.7,3.2,7.8,0.0
6407,2016-12-13,2.5,0.0,3.6,6.7,0.6
6408,2016-12-14,4.3,0.0,3.9,6.7,0.0
6409,2016-12-15,9.2,0.0,-2.2,0.0,-7.7
6410,2016-12-16,5.1,0.0,-6.4,-2.1,-8.8
6411,2016-12-17,2.2,18.0,-1.8,2.2,-4.3
6412,2016-12-18,4.7,1.8,5.6,15.0,-0.5
6413,2016-12-19,5.3,0.0,-1.5,-0.5,-5.5
6414,2016-12-20,2.9,0.0,-3.8,1.1,-7.7
6415,2016-12-21,2.8,0.0,0.1,5.6,-4.3
6416,2016-12-22,4.4,0.0,4.3,10.6,0.0
6417,2016-12-23,4.1,0.0,5.3,8.9,1.1
6418,2016-12-24,3.4,12.4,4.8,7.8,2.8
6419,2016-12-25,3.8,0.0,6.3,11.1,1.1
6420,2016-12-26,3.3,0.0,1.9,8.3,-1.6
6421,2016-12-27,6.1,0.3,11.7,16.7,4.4
6422,2016-12-28,3.7,0.0,5.0,6.1,-0.5
6423,2016-12-29,3.6,9.1,3.1,7.2,-0.5
6424,2016-12-30,6.7,0.0,2.7,5.6,0.0
6425,2016-12-31,5.5,0.0,1.9,6.7,-1.6
6426,2017-01-01,4.2,0.0,6.9,10.0,0.6
6427,2017-01-02,3.9,7.4,3.2,5.6,0.0
6428,2017-01-03,5.5,10.9,4.9,6.7,3.9
6429,2017-01-04,6.7,0.0,7.2,12.2,0.6
6430,2017-01-05,6.1,0.0,-0.1,0.6,-3.2
6431,2017-01-06,3.9,1.5,-0.9,1.1,-3.8
6432,2017-01-07,6.3,8.1,-4.7,-3.2,-6.6
6433,2017-01-08,6.4,0.0,-6.4,-3.2,-9.3
6434,2017-01-09,3.3,0.0,-7.8,-4.9,-11.0
6435,2017-01-10,1.8,0.0,-4.4,6.7,-9.3
6436,2017-01-11,3.9,14.5,6.9,11.7,4.4
6437,2017-01-12,6.1,2.3,12.6,19.4,7.8
6438,2017-01-13,6.5,0.0,11.7,16.1,0.6
6439,2017-01-14,2.4,2.5,-0.2,1.1,-2.1
6440,2017-01-15,3.2,0.0,0.8,5.0,-1.6
6441,2017-01-16,2.8,0.0,1.1,6.7,-3.8
6442,2017-01-17,2.8,13.5,4.3,5.0,3.3
6443,2017-01-18,4.2,1.0,4.6,5.6,3.3
6444,2017-01-19,3.0,0.0,5.9,10.0,2.8
6445,2017-01-20,1.6,3.6,5.6,7.2,4.4
6446,2017-01-21,3.3,0.0,6.6,8.9,5.6
6447,2017-01-22,3.4,0.0,7.7,10.0,6.7
6448,2017-01-23,9.9,31.5,6.3,7.8,2.8
6449,2017-01-24,8.2,19.8,3.2,5.0,2.2
6450,2017-01-25,5.8,0.0,5.9,11.1,2.8
6451,2017-01-26,5.9,0.8,8.6,13.3,5.6
6452,2017-01-27,8.4,0.0,5.6,7.8,1.7
6453,2017-01-28,6.1,0.0,2.6,3.9,0.6
6454,2017-01-29,4.6,0.0,2.9,7.2,-1.0
6455,2017-01-30,4.7,0.0,1.5,4.4,-1.6
6456,2017-01-31,2.3,0.8,-1.2,0.0,-3.8
6457,2017-02-01,5.2,0.0,3.3,9.4,-1.6
6458,2017-02-02,5.1,0.0,4.1,8.3,-0.5
6459,2017-02-03,4.9,0.0,-0.4,1.7,-3.8
6460,2017-02-04,5.9,0.0,-2.0,2.2,-6.0
6461,2017-02-05,4.2,0.0,1.1,5.6,-2.1
6462,2017-02-06,3.4,0.0,5.6,10.6,2.8
6463,2017-02-07,3.7,6.9,3.4,5.0,0.6
6464,2017-02-08,4.0,1.0,8.0,18.3,3.9
6465,2017-02-09,9.3,20.6,1.6,6.1,-7.1
6466,2017-02-10,5.8,0.0,-4.4,0.0,-7.7
6467,2017-02-11,2.0,0.0,2.2,8.9,-1.0
6468,2017-02-12,3.6,10.9,2.2,4.4,0.0
6469,2017-02-13,9.4,0.0,2.1,3.3,-1.0
6470,2017-02-14,3.6,0.0,0.4,5.6,-2.7
6471,2017-02-15,3.6,0.0,3.5,11.1,0.0
6472,2017-02-16,8.3,0.0,1.5,3.3,-1.6
6473,2017-02-17,5.0,0.0,0.6,6.7,-2.7
6474,2017-02-18,3.4,0.0,6.6,18.9,-1.0
6475,2017-02-19,4.0,0.0,13.8,20.6,8.3
6476,2017-02-20,5.8,0.0,11.1,13.3,2.8
6477,2017-02-21,3.2,0.0,4.1,7.8,-1.0
6478,2017-02-22,2.1,0.0,7.8,15.0,5.0
6479,2017-02-23,2.5,0.0,10.8,19.4,6.1
6480,2017-02-24,3.0,0.0,16.3,23.3,11.7
6481,2017-02-25,4.4,13.7,14.9,18.9,7.8
6482,2017-02-26,7.1,0.0,6.3,7.8,0.0
6483,2017-02-27,4.1,0.0,4.9,12.8,-1.0
6484,2017-02-28,1.8,0.0,10.2,15.6,6.7
6485,2017-03-01,5.5,4.1,14.6,22.8,11.1
6486,2017-03-02,10.5,0.0,12.4,18.3,2.2
6487,2017-03-03,7.1,0.0,2.1,5.6,-3.8
6488,2017-03-04,8.2,0.0,-2.9,0.0,-8.2
6489,2017-03-05,4.8,0.0,-4.7,3.3,-9.9
6490,2017-03-06,2.8,0.0,0.0,6.7,-5.5
6491,2017-03-07,1.5,2.3,7.4,13.9,5.6
6492,2017-03-08,6.1,0.0,12.8,16.7,9.4
6493,2017-03-09,7.1,0.0,13.8,18.3,9.4
6494,2017-03-10,7.3,6.6,5.1,9.4,-4.3
6495,2017-03-11,7.8,0.0,-3.7,-0.5,-7.7
6496,2017-03-12,7.0,0.0,-3.5,0.0,-6.6
6497,2017-03-13,3.3,0.0,-2.6,2.8,-6.6
6498,2017-03-14,10.1,29.2,-1.0,0.0,-5.5
6499,2017-03-15,8.6,0.0,-4.4,-2.7,-6.6
6500,2017-03-16,6.8,0.0,-1.1,5.0,-4.9
6501,2017-03-17,4.8,0.0,2.3,8.3,-3.2
6502,2017-03-18,4.1,1.3,2.0,3.9,-2.1
6503,2017-03-19,6.0,0.0,3.7,8.9,0.6
6504,2017-03-20,4.7,0.0,6.0,12.8,1.1
6505,2017-03-21,3.1,0.0,9.8,16.7,5.6
6506,2017-03-22,8.7,0.0,5.6,9.4,-4.3
6507,2017-03-23,3.8,0.0,-0.3,7.2,-4.9
6508,2017-03-24,5.2,0.0,5.7,14.4,-0.5
6509,2017-03-25,3.8,0.3,11.8,16.7,6.7
6510,2017-03-26,4.2,1.3,5.8,6.7,3.9
6511,2017-03-27,2.2,5.8,6.8,13.3,3.9
6512,2017-03-28,3.5,25.1,8.1,9.4,5.0
6513,2017-03-29,6.8,0.0,9.3,16.1,5.0
6514,2017-03-30,3.4,0.5,6.9,11.1,1.7
6515,2017-03-31,5.4,52.3,5.2,5.6,3.3
6516,2017-04-01,7.0,0.5,5.2,10.0,2.2
6517,2017-04-02,5.0,0.0,10.3,18.3,5.0
6518,2017-04-03,2.4,1.0,12.2,16.7,6.7
6519,2017-04-04,3.6,31.0,10.5,11.7,8.3
6520,2017-04-05,2.5,0.0,10.8,17.2,7.2
6521,2017-04-06,5.6,19.3,7.3,10.0,5.6
6522,2017-04-07,8.1,0.0,8.4,10.0,4.4
6523,2017-04-08,6.9,0.0,8.2,15.6,4.4
6524,2017-04-09,3.5,0.0,12.1,21.1,4.4
6525,2017-04-10,4.2,0.0,16.8,27.8,8.9
6526,2017-04-11,3.7,0.0,21.2,28.9,13.3
6527,2017-04-12,3.5,0.8,20.8,25.6,15.0
6528,2017-04-13,5.9,0.0,14.9,18.9,8.9
6529,2017-04-14,3.1,0.0,12.9,17.8,6.7
6530,2017-04-15,3.5,0.0,13.1,19.4,8.3
6531,2017-04-16,6.7,1.3,20.9,30.6,14.4
6532,2017-04-17,6.7,0.0,21.4,23.9,14.4
6533,2017-04-18,4.9,0.0,14.4,17.8,8.9
6534,2017-04-19,4.6,0.0,9.4,11.1,7.8
6535,2017-04-20,2.1,1.3,12.9,19.4,10.6
6536,2017-04-21,3.8,3.6,11.6,13.9,9.4
6537,2017-04-22,4.1,1.0,11.6,13.9,10.0
6538,2017-04-23,3.2,0.0,12.3,18.3,6.7
6539,2017-04-24,2.0,0.0,11.8,15.0,8.3
6540,2017-04-25,6.8,22.4,12.2,13.3,10.6
6541,2017-04-26,3.9,2.5,13.2,16.7,11.7
6542,2017-04-27,2.6,0.0,16.4,20.6,12.8
6543,2017-04-28,3.8,0.0,19.4,30.0,12.8
6544,2017-04-29,6.1,4.1,24.2,30.0,18.3
6545,2017-04-30,4.6,0.0,17.7,20.6,10.6
6546,2017-05-01,3.2,0.0,13.9,23.9,10.0
6547,2017-05-02,7.7,0.0,22.3,24.4,17.2
6548,2017-05-03,7.2,0.0,17.4,19.4,9.4
6549,2017-05-04,4.4,0.0,12.5,16.1,6.7
6550,2017-05-05,4.7,77.5,12.8,15.6,11.7
6551,2017-05-06,5.3,2.5,15.7,18.9,11.7
6552,2017-05-07,6.0,0.0,12.1,14.4,8.3
6553,2017-05-08,4.6,0.0,10.7,15.6,6.1
6554,2017-05-09,3.7,0.0,12.4,17.8,7.2
6555,2017-05-10,2.2,0.0,12.9,17.8,9.4
6556,2017-05-11,3.1,0.0,12.4,16.7,7.8
6557,2017-05-12,3.0,0.0,12.3,16.7,7.2
6558,2017-05-13,5.5,45.5,10.4,11.7,6.1
6559,2017-05-14,6.1,2.3,11.8,21.1,6.7
6560,2017-05-15,8.1,0.0,15.9,21.7,11.7
6561,2017-05-16,3.7,0.0,19.3,27.2,12.8
6562,2017-05-17,4.8,0.0,24.2,33.3,15.0
6563,2017-05-18,6.0,0.0,28.8,34.4,23.3
6564,2017-05-19,6.7,0.0,29.3,33.9,18.9
6565,2017-05-20,4.5,0.0,18.6,18.9,11.7
6566,2017-05-21,3.5,0.0,14.8,18.9,10.6
6567,2017-05-22,2.0,17.8,13.9,15.6,12.8
6568,2017-05-23,2.7,0.0,16.8,21.1,13.3
6569,2017-05-24,3.2,1.0,17.5,21.1,13.9
6570,2017-05-25,4.5,24.1,14.5,15.0,13.3
6571,2017-05-26,5.0,3.8,17.2,24.4,12.8
6572,2017-05-27,2.7,0.0,19.7,23.3,14.4
6573,2017-05-28,3.3,0.0,18.1,21.7,14.4
6574,2017-05-29,3.0,3.6,15.4,16.1,13.9
6575,2017-05-30,3.0,4.6,13.9,15.0,12.8
6576,2017-05-31,3.1,1.3,17.7,26.7,14.4
6577,2017-06-01,4.0,0.0,21.8,27.8,16.1
6578,2017-06-02,4.7,0.0,21.2,26.7,14.4
6579,2017-06-03,4.8,0.8,18.5,24.4,12.8
6580,2017-06-04,2.8,2.5,18.2,21.1,12.2
6581,2017-06-05,3.1,1.3,17.4,21.7,13.3
6582,2017-06-06,4.4,1.3,14.7,15.6,11.7
6583,2017-06-07,3.5,0.0,14.8,21.1,11.1
6584,2017-06-08,2.5,0.0,16.8,22.2,12.2
6585,2017-06-09,4.3,0.0,19.4,28.9,11.1
6586,2017-06-10,5.1,0.0,24.6,31.1,16.1
6587,2017-06-11,5.0,0.0,27.7,34.4,19.4
6588,2017-06-12,4.1,0.0,29.5,36.1,20.6
6589,2017-06-13,4.4,0.0,30.7,37.2,22.2
6590,2017-06-14,3.4,4.3,26.4,28.3,20.6
6591,2017-06-15,3.4,0.0,21.2,23.3,18.3
6592,2017-06-16,3.4,0.0,19.2,21.7,17.8
6593,2017-06-17,2.3,31.5,19.6,22.8,17.8
6594,2017-06-18,4.0,0.0,24.2,31.7,20.0
6595,2017-06-19,6.2,38.4,27.4,32.8,20.6
6596,2017-06-20,5.6,0.5,24.2,30.6,20.6
6597,2017-06-21,5.0,0.0,25.7,30.6,20.0
6598,2017-06-22,3.0,0.0,24.3,28.9,18.3
6599,2017-06-23,5.7,10.4,27.1,30.6,25.0
6600,2017-06-24,5.4,39.6,26.3,31.1,20.6
6601,2017-06-25,3.6,0.0,25.6,30.0,20.0
6602,2017-06-26,4.6,0.0,23.5,27.8,17.8
6603,2017-06-27,3.6,3.8,21.7,26.7,16.7
6604,2017-06-28,4.1,0.0,21.3,27.2,14.4
6605,2017-06-29,6.0,0.0,24.1,30.0,17.8
6606,2017-06-30,6.2,0.0,26.9,32.8,22.8
6607,2017-07-01,4.3,11.9,26.9,29.4,21.7
6608,2017-07-02,4.7,0.0,25.7,32.2,20.6
6609,2017-07-03,3.7,0.0,28.0,32.2,21.7
6610,2017-07-04,3.0,0.0,25.8,31.1,21.7
6611,2017-07-05,3.4,0.0,25.2,29.4,20.6
6612,2017-07-06,3.0,0.0,23.3,25.6,21.7
6613,2017-07-07,3.7,54.6,22.7,28.3,18.9
6614,2017-07-08,5.2,0.0,25.5,30.6,20.0
6615,2017-07-09,4.0,0.0,25.1,28.9,20.0
6616,2017-07-10,4.3,0.0,24.7,30.6,17.8
6617,2017-07-11,3.6,1.0,26.6,31.7,23.3
6618,2017-07-12,5.0,0.3,28.2,32.8,24.4
6619,2017-07-13,4.3,0.8,29.1,33.9,22.8
6620,2017-07-14,3.0,7.6,21.6,22.8,18.9
6621,2017-07-15,3.9,0.3,23.6,31.1,19.4
6622,2017-07-16,2.7,0.0,25.3,30.6,20.0
6623,2017-07-17,3.1,0.0,25.7,29.4,21.1
6624,2017-07-18,3.0,0.0,26.6,30.6,22.2
6625,2017-07-19,4.3,0.0,28.9,35.0,23.9
6626,2017-07-20,3.7,0.0,30.8,36.7,24.4
6627,2017-07-21,3.8,0.0,28.6,34.4,23.9
6628,2017-07-22,3.3,9.9,29.6,33.3,21.7
6629,2017-07-23,2.6,1.3,24.0,27.2,21.1
6630,2017-07-24,5.1,22.9,21.9,23.9,18.3
6631,2017-07-25,3.4,0.3,19.2,22.8,16.7
6632,2017-07-26,3.6,0.0,21.6,24.4,18.9
6633,2017-07-27,2.5,0.0,21.9,26.7,17.8
6634,2017-07-28,2.3,0.0,25.3,29.4,21.7
6635,2017-07-29,7.7,0.0,23.1,25.6,19.4
6636,2017-07-30,3.8,0.0,22.4,28.3,15.6
6637,2017-07-31,2.4,0.0,24.9,32.8,17.8
6638,2017-08-01,2.3,0.0,27.1,33.9,20.6
6639,2017-08-02,1.9,25.1,25.6,30.0,21.1
6640,2017-08-03,2.5,0.3,24.4,29.4,20.0
6641,2017-08-04,3.7,21.6,25.1,29.4,21.1
6642,2017-08-05,4.7,16.3,24.3,27.2,19.4
6643,2017-08-06,4.2,0.0,21.6,25.6,17.2
6644,2017-08-07,2.3,16.5,19.9,21.1,17.8
6645,2017-08-08,3.6,0.0,21.3,26.7,18.3
6646,2017-08-09,1.9,0.0,23.9,28.9,17.8
6647,2017-08-10,2.4,0.0,24.4,30.0,18.3
6648,2017-08-11,2.7,0.3,23.7,27.2,20.0
6649,2017-08-12,2.7,3.0,22.2,25.0,18.3
6650,2017-08-13,3.6,0.0,24.8,29.4,20.6
6651,2017-08-14,2.8,0.0,24.2,27.2,19.4
6652,2017-08-15,1.5,13.0,22.6,23.3,20.0
6653,2017-08-16,3.8,0.0,24.7,30.6,21.1
6654,2017-08-17,3.5,0.0,24.1,27.2,18.9
6655,2017-08-18,3.0,17.3,24.9,28.9,22.8
6656,2017-08-19,3.7,0.0,26.3,31.7,22.8
6657,2017-08-20,4.3,0.0,25.3,29.4,20.0
6658,2017-08-21,3.3,0.0,25.6,31.1,18.9
6659,2017-08-22,5.3,17.8,26.9,32.8,22.8
6660,2017-08-23,4.1,0.0,25.7,28.3,20.6
6661,2017-08-24,3.6,0.0,23.3,27.2,18.9
6662,2017-08-25,3.5,0.0,21.8,26.1,16.1
6663,2017-08-26,2.8,0.0,21.2,26.1,15.0
6664,2017-08-27,3.4,0.0,20.6,25.6,15.0
6665,2017-08-28,4.0,0.0,21.1,24.4,15.6
6666,2017-08-29,5.2,7.6,19.5,20.6,16.1
6667,2017-08-30,4.9,0.0,19.9,26.7,15.6
6668,2017-08-31,4.9,0.8,22.1,28.9,16.1
6669,2017-09-01,5.4,0.0,18.4,22.8,12.8
6670,2017-09-02,4.1,15.2,16.3,20.0,9.4
6671,2017-09-03,4.4,12.2,17.6,22.8,15.6
6672,2017-09-04,4.8,0.0,20.7,27.8,14.4
6673,2017-09-05,4.6,0.8,24.3,30.6,19.4
6674,2017-09-06,4.1,9.4,19.9,21.7,16.1
6675,2017-09-07,4.7,0.8,18.2,23.3,15.0
6676,2017-09-08,4.3,0.0,18.2,23.3,12.2
6677,2017-09-09,4.8,0.0,17.3,22.2,12.2
6678,2017-09-10,4.6,0.0,17.8,23.9,12.8
6679,2017-09-11,2.6,0.0,18.8,26.1,11.7
6680,2017-09-12,2.4,0.0,21.1,27.8,13.9
6681,2017-09-13,2.5,4.3,21.2,28.9,15.0
6682,2017-09-14,3.2,0.0,23.6,28.3,20.6
6683,2017-09-15,1.7,0.0,23.8,27.8,18.3
6684,2017-09-16,2.2,0.0,23.4,27.8,19.4
6685,2017-09-17,1.7,0.0,22.8,27.8,20.6
6686,2017-09-18,3.8,0.0,21.8,23.9,20.6
6687,2017-09-19,7.3,1.0,22.9,27.2,20.6
6688,2017-09-20,7.2,0.0,23.8,27.2,21.7
6689,2017-09-21,5.5,0.0,24.9,28.9,21.7
6690,2017-09-22,6.8,0.0,23.9,29.4,18.9
6691,2017-09-23,4.4,0.0,25.7,32.2,21.1
6692,2017-09-24,2.1,0.0,26.2,33.3,18.3
6693,2017-09-25,1.8,0.0,26.2,32.2,20.6
6694,2017-09-26,1.7,0.0,23.3,28.9,19.4
6695,2017-09-27,3.0,0.0,25.2,31.1,20.6
6696,2017-09-28,7.3,0.0,24.2,26.1,15.6
6697,2017-09-29,2.8,0.0,17.1,21.1,12.2
6698,2017-09-30,6.2,0.0,16.2,20.0,11.7
6699,2017-10-01,3.4,0.0,14.6,21.7,9.4
6700,2017-10-02,2.2,0.0,16.3,23.9,8.3
6701,2017-10-03,2.8,0.0,16.6,21.1,10.6
6702,2017-10-04,4.4,0.0,17.5,25.6,10.0
6703,2017-10-05,5.2,0.0,22.1,30.0,17.2
6704,2017-10-06,2.2,0.0,23.5,29.4,20.0
6705,2017-10-07,2.9,0.0,23.2,27.8,18.3
6706,2017-10-08,5.1,5.6,23.9,26.1,22.8
6707,2017-10-09,4.4,6.6,24.0,25.0,22.2
6708,2017-10-10,3.6,0.0,23.9,28.3,18.9
6709,2017-10-11,3.6,0.3,21.2,24.4,17.2
6710,2017-10-12,5.5,1.3,16.9,18.3,13.3
6711,2017-10-13,4.0,0.0,14.7,19.4,10.0
6712,2017-10-14,2.5,2.5,18.6,23.3,16.1
6713,2017-10-15,5.0,0.0,20.4,22.8,18.3
6714,2017-10-16,6.6,0.3,16.6,20.6,8.3
6715,2017-10-17,3.3,0.0,10.5,16.7,4.4
6716,2017-10-18,3.0,0.0,13.8,23.3,7.2
6717,2017-10-19,4.5,0.0,16.3,23.3,8.9
6718,2017-10-20,4.1,0.0,18.2,24.4,12.8
6719,2017-10-21,1.6,0.0,18.6,27.2,11.1
6720,2017-10-22,1.9,0.0,17.2,23.9,10.0
6721,2017-10-23,3.4,0.0,19.2,23.9,14.4
6722,2017-10-24,5.3,5.3,21.3,25.0,18.9
6723,2017-10-25,3.0,0.0,17.6,20.0,11.1
6724,2017-10-26,4.8,0.0,13.4,15.6,8.9
6725,2017-10-27,2.8,0.0,11.6,18.3,5.0
6726,2017-10-28,2.9,0.0,15.0,21.7,8.3
6727,2017-10-29,5.1,98.0,17.7,20.0,16.1
6728,2017-10-30,7.6,5.6,13.7,16.1,8.9
6729,2017-10-31,5.2,0.0,10.9,15.0,7.2
6730,2017-11-01,2.6,0.0,9.3,14.4,3.9
6731,2017-11-02,2.8,0.0,17.2,23.9,12.8
6732,2017-11-03,5.2,0.0,19.2,24.4,10.0
6733,2017-11-04,3.4,0.0,11.1,13.9,6.1
6734,2017-11-05,3.0,1.3,13.3,16.7,11.7
6735,2017-11-06,5.4,0.0,17.2,19.4,8.3
6736,2017-11-07,5.6,17.5,7.9,10.0,3.9
6737,2017-11-08,5.1,0.0,6.1,10.6,3.9
6738,2017-11-09,3.2,0.0,7.4,12.2,2.8
6739,2017-11-10,8.0,0.3,6.1,10.0,-3.8
6740,2017-11-11,3.8,0.0,-1.1,5.0,-4.3
6741,2017-11-12,2.0,0.0,2.0,8.9,-2.1
6742,2017-11-13,4.5,2.3,5.7,8.9,3.3
6743,2017-11-14,4.4,0.0,5.3,9.4,2.2
6744,2017-11-15,3.4,0.0,5.7,11.7,1.1
6745,2017-11-16,5.7,3.8,11.1,15.0,6.7
6746,2017-11-17,6.4,0.0,7.2,10.0,2.8
6747,2017-11-18,1.9,3.0,4.7,12.2,-1.0
6748,2017-11-19,8.1,6.6,11.4,15.0,3.9
6749,2017-11-20,6.3,0.0,5.6,8.9,1.7
6750,2017-11-21,4.2,0.0,7.7,15.6,2.2
